date,mean temperature (degC),site number,site name,Latitude,Longitude,Locality,State
2018-09-11,16.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-12,16.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-13,18.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-14,17.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-15,17.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-16,20.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-17,17.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-18,15.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-19,16.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-20,18.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-21,20.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-22,22.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-23,24.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-24,24.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-25,25.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-26,26.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-27,25.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-28,25.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-29,24.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-09-30,20.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-01,19.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-02,23.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-03,25.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-04,24.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-05,23.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-06,22.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-07,25.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-08,23.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-09,25.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-10,25.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-11,23.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-12,23.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-13,23.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-14,19.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-15,19.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-16,23.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-17,28.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-18,22.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-19,17.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-20,22.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-21,23.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-22,22.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-23,24.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-24,24.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-25,20.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-26,22.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-27,25.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-28,27.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-29,28.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-30,30.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-10-31,29.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-01,27.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-02,29.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-03,30.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-04,25.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-05,23.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-06,21.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-07,22.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-08,26.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-09,28.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-10,23.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-11,23.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-12,22.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-13,24.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-14,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-15,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-16,31.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-17,30.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-18,28.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-19,25.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-20,23.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-21,25.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-22,29.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-23,22.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-24,23.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-25,25.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-26,22.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-27,26.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-28,30.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-29,28.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-11-30,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-01,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-02,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-03,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-04,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-05,31.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-06,28.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-07,27.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-08,32.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-09,33.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-10,32.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-11,29.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-12,27.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-13,31.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-14,32.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-15,31.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-16,23.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-17,24.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-18,25.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-19,29.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-20,31.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-21,30.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-22,31.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-23,32.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-24,34.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-25,36.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-26,39.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-27,36.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-28,30.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-29,30.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-30,33.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2018-12-31,35.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-01,35.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-02,34.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-03,31.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-04,30.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-05,28.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-06,33.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-07,32.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-08,35.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-09,35.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-10,32.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-11,32.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-12,37.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-13,36.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-14,36.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-15,39.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-16,35.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-17,33.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-18,32.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-19,33.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-20,34.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-21,36.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-22,37.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-23,27.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-24,26.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-25,31.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-26,34.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-27,32.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-28,31.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-29,32.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-30,34.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-01-31,34.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-01,35.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-02,36.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-03,33.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-04,30.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-05,32.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-06,32.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-07,34.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-08,30.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-09,32.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-10,33.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-11,34.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-12,32.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-13,32.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-14,36.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-15,33.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-16,32.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-17,32.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-18,33.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-19,35.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-20,33.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-21,31.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-22,32.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-23,34.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-24,35.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-25,35.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-26,37.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-27,35.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-02-28,35.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-01,30.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-02,30.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-03,32.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-04,32.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-05,33.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-06,32.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-07,34.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-08,32.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-09,35.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-10,35.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-11,36.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-12,36.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-13,33.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-14,31.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-15,28.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-16,28.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-17,27.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-18,27.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-19,30.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-20,30.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-21,30.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-22,27.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-23,29.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-24,27.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-25,26.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-26,28.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-27,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-28,33.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-29,29.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-30,26.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-03-31,27.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-01,29.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-02,28.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-03,31.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-04,30.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-05,25.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-06,28.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-07,30.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-08,30.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-09,31.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-10,31.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-11,32.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-12,24.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-13,25.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-14,23.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-15,20.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-16,20.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-17,21.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-18,24.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-19,19.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-20,14.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-21,15.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-22,18.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-23,19.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-24,22.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-25,23.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-26,21.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-27,21.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-28,22.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-29,22.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-04-30,18.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-01,15.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-02,17.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-03,21.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-04,23.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-05,23.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-06,20.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-07,18.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-08,18.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-09,18.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-10,16.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-11,16.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-12,16.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-13,18.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-14,19.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-15,19.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-16,19.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-17,16.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-18,11.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-19,15.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-20,19.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-21,19.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-22,23.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-23,22.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-24,22.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-25,22.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-26,24.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-27,19.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-28,19.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-29,17.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-30,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-05-31,16.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-01,15.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-02,,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-03,15.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-04,16.0,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-05,16.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-06,15.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-07,15.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-08,11.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-09,12.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-10,11.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-11,11.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-12,11.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-13,11.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-14,11.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-15,12.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-16,12.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-17,13.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-18,12.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-19,14.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-20,17.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-21,19.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-22,19.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-23,18.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-24,16.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-25,18.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-26,21.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-27,17.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-28,12.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-29,10.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-06-30,11.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-01,14.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-02,15.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-03,18.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-04,19.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-05,12.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-06,10.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-07,13.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-08,18.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-09,15.6,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-10,14.7,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-11,15.5,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-12,15.8,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-13,15.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-14,14.1,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-15,13.3,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-16,13.9,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-17,15.4,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
2019-07-18,14.2,7045,Meekatharra,26.61 °S,118.54 °E,Meekatharra,WA
